Пицца|Пицца «Гавайская»|140.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Пицца|Пицца «Пепперони»|160.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Пицца|Пицца «12/7»|198.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Пицца|Пицца «Цезарь»|160.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Пицца|Пицца «Деревенская»|138.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Пицца|Пицца «Дракон»|160.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Пицца|Пицца с морепродуктами|264.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Пицца|Пицца «Карбонара»|140.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Пицца|Фокачча|15.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Пицца|Пицца «Греческая»|160.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Пицца|Пицца «Калифорния»|140.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Пицца|Пицца «Четыре мяса»|160.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Пицца|Пицца «Диабло»|160.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Пицца|Кальцоне с ветчиной|99.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Пицца|Кальцоне с сыром|89.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Пицца|Пицца «Четыре сыра»|140.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Пицца|Пицца «Грибная с курицей» (32 см)|138.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Пицца|Пицца с салатом «Айсберг»|140.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Пицца|Пицца «Куриная с сыром «Фета»|160.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Пицца|Пицца «Пикантная»|160.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суп|Мисо-суп|40.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суп|Бульон с курицей и лапшой|38.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суп|Мисо-суп «Острый»|46.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суп|Острый суп с гречневой лапшой и морепродуктами|99.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Салат|Салат «Хияши с ореховым соусом»|67.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Салат|Салат «Цезарь»|89.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Салат|Салат «Греческий»|81.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Салат|Салат с кальмарами|152.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Паста|Лапша «Удон с курицей»|84.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Паста|Лапша «Удон с говядиной»|86.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Паста|Лапша «Удон с овощами»|75.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Паста|Рис с говядиной|65.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Паста|Рис с овощами|50.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Паста|Рис с курицей|58.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Паста|Лапша «Стеклянная с курицей»|86.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Паста|Лапша «Стеклянная с говядиной»|96.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Паста|Лапша «Стеклянная с овощами»|77.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Паста|Лапша «Удон с морепродуктами»|120.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
